X,Y,Z,X_new,Y_new,Z_new
-0.1294895,1.3573825,4.242842,-0.132439167,1.388302582,4.339490528
-0.1473111,1.315078,4.0961591,-0.150641461,1.344808856,4.188763734
-0.0589819,1.2489089,3.8511354,-0.060452492,1.280047869,3.947155523
0.5140438,1.0990569,4.0193226,0.535402663,1.144723447,4.186328134
0.4189584,1.3070917,4.3045123,0.430422668,1.342858617,4.422299852
0.010941,1.4989421,4.4704757,0.011454987,1.569359481,4.680489944
0.2927786,1.4625372,4.4589075,0.305560333,1.526386673,4.65356846
0.1967825,1.2518533,4.0370125,0.202382703,1.2874796,4.151901217
0.1305018,1.373725,4.2620623,0.138926675,1.462409309,4.537210566
0.3918809,1.2189054,4.1707926,0.410783323,1.27769945,4.371971289
0.3000274,1.0788401,3.8268162,0.306782595,1.103130466,3.912977962
0.6113751,0.9636011,3.8738961,0.620901244,0.978615456,3.934257233
0.4228822,0.9801114,3.5513231,0.443957978,1.028958596,3.728315406
-0.0450837,1.1584228,3.5903782,-0.04690949,1.205336349,3.735780537
0.8120911,1.1933111,4.5167672,0.845250332,1.242036273,4.701195436
0.7290888,0.9483434,4.038638,0.751316896,0.977256021,4.161765984
0.6875385,1.1345514,4.2487757,0.710560042,1.172540725,4.391041726
0.6537391,0.8532531,3.7212373,0.673426362,0.878948699,3.833301844
0.8266352,0.7369401,3.9051361,0.838213988,0.747262517,3.959835853
0.4331264,0.9118528,3.3032026,0.451397127,0.950317815,3.442542786
0.669468,0.7142577,3.4655754,0.705395174,0.752588525,3.651556403
0.9311381,0.9180375,4.337962,0.961496412,0.947968687,4.479394515
1.0324589,0.9409792,4.5663402,1.061405131,0.967360688,4.694363058
0.9825399,0.6871709,4.1976127,1.018910973,0.71260818,4.352997409
1.1075475,0.6144573,4.3908772,1.143956946,0.63465693,4.535222616
1.231099,0.6137401,4.595338,1.280187002,0.638211954,4.778569374
1.099152,0.5140696,4.2214271,1.13845462,0.5324513,4.372373596
0.7745743,0.6517297,3.6076721,0.80243963,0.675175693,3.737458196
0.9204842,0.5255687,3.7972282,0.957985796,0.546980979,3.951931688
1.0701399,0.4090645,4.0515794,1.112068198,0.42509173,4.210321101
0.8913479,0.4254877,3.5319213,0.917486958,0.437965261,3.635496007
0.951347,0.3068765,3.6925021,0.999712456,0.32247777,3.880224926
1.3018409,0.3461379,4.5200101,1.336272345,0.35529265,4.639556566
1.3657023,0.3579742,4.682303,1.416080536,0.371179207,4.855024513
1.216371,0.3092417,4.3013077,1.264849519,0.321566541,4.472736506
1.072215,0.1898433,3.8387476,1.105610938,0.195756289,3.958311846
0.5587652,1.3532586,4.4630491,0.585377752,1.417710834,4.675612673
0.1040147,1.0655871,3.3844442,0.106909766,1.095245837,3.478644233
